"days","degdays","subj","taxa","type","counts","fracBySubjDay"
13,390,"A1","Ranunculales","euk",0,0
13,390,"A1","Rare","bac",97,0.00238329238329238
13,390,"A1","Rare","euk",57,0.000942070903231137
13,390,"A1","Rhabditida","euk",7052,0.116552351045368
13,390,"A1","Rhizobiales","bac",0,0
13,390,"A1","Saccharomycetales","euk",2166,0.0357986943227832
13,390,"A1","Sphingobacteriales","bac",1,2.45700245700246e-05
13,390,"A1","Spirotrichea","euk",0,0
13,390,"A1","Sporidiobolales","euk",2,3.30551194116189e-05
13,390,"A1","Taphrinales","euk",0,0
13,390,"A1","Tremellales","euk",1,1.65275597058094e-05
13,390,"A1","Trichosporonales","euk",815,0.0134699611602347
13,390,"A1","Turicibacterales","bac",123,0.00302211302211302
13,390,"A1","Xanthomonadales","bac",73,0.00179361179361179
13,390,"A2","Acari","euk",0,0
13,390,"A2","Actinomycetales","bac",13607,0.410084084265091
13,390,"A2","Ascaridida","euk",0,0
13,390,"A2","Bacillales","bac",4348,0.131038847533227
13,390,"A2","Bacteroidales","bac",141,0.0042494198487086
13,390,"A2","Burkholderiales","bac",39,0.00117537144751514
13,390,"A2","Capnodiales","euk",10,0.000292997363023733
13,390,"A2","Chromulinales","euk",0,0
13,390,"A2","Clostridiales","bac",9633,0.290316747536241
13,390,"A2","Coccidia","euk",0,0
13,390,"A2","Coleoptera","euk",24089,0.70580134778787
13,390,"A2","Collembola","euk",44,0.00128918839730442
13,390,"A2","Conthreep","euk",75,0.002197480222678
13,390,"A2","Diptera","euk",2859,0.0837679460884852
13,390,"A2","Enterobacteriales","bac",748,0.022543021608752
13,390,"A2","Eurotiales","euk",3,8.78992089071198e-05
13,390,"A2","Eustigmatales","euk",0,0
13,390,"A2","Fabales","euk",0,0
13,390,"A2","Filobasidiales","euk",21,0.000615294462349839
13,390,"A2","Flavobacteriales","bac",9,0.000271239564811187
13,390,"A2","JG30_KF_CM45","bac",2,6.02754588469305e-05
13,390,"A2","Lactobacillales","bac",4176,0.125855158072391
13,390,"A2","Liliopsida","euk",13,0.000380896571930853
13,390,"A2","Litostomatea","euk",0,0
13,390,"A2","Malasseziales","euk",4,0.000117198945209493
13,390,"A2","Metakinetoplastina","euk",0,0
13,390,"A2","Mucorales","euk",155,0.00454145912686786
13,390,"A2","Peronosporomycetes","euk",3,8.78992089071198e-05
13,390,"A2","Pleosporales","euk",168,0.00492235569879871
13,390,"A2","Pseudomonadales","bac",79,0.00238088062445375
13,390,"A2","Ranunculales","euk",0,0
13,390,"A2","Rare","bac",63,0.00189867695367831
13,390,"A2","Rare","euk",103,0.00301787283914445
13,390,"A2","Rhabditida","euk",1359,0.0398183416349253
13,390,"A2","Rhizobiales","bac",45,0.00135619782405594
13,390,"A2","Saccharomycetales","euk",4622,0.135423381189569
13,390,"A2","Sphingobacteriales","bac",1,3.01377294234652e-05
13,390,"A2","Spirotrichea","euk",0,0
13,390,"A2","Sporidiobolales","euk",5,0.000146498681511866
13,390,"A2","Taphrinales","euk",4,0.000117198945209493
13,390,"A2","Tremellales","euk",1,2.92997363023733e-05
13,390,"A2","Trichosporonales","euk",592,0.017345443891005
13,390,"A2","Turicibacterales","bac",78,0.00235074289503029
13,390,"A2","Xanthomonadales","bac",212,0.00638919863777463
13,390,"A3","Acari","euk",0,0
13,390,"A3","Actinomycetales","bac",8845,0.170161600615621
13,390,"A3","Ascaridida","euk",0,0
13,390,"A3","Bacillales","bac",16045,0.308676414005387
13,390,"A3","Bacteroidales","bac",742,0.0142747210465564
13,390,"A3","Burkholderiales","bac",45,0.000865717583686033
13,390,"A3","Capnodiales","euk",24,0.000845844787481497
13,390,"A3","Chromulinales","euk",20,0.000704870656234581
13,390,"A3","Clostridiales","bac",21628,0.416083108888034
13,390,"A3","Coccidia","euk",0,0
13,390,"A3","Coleoptera","euk",32,0.00112779304997533
13,390,"A3","Collembola","euk",127,0.00447592866708959
13,390,"A3","Conthreep","euk",214,0.00754211602171002
13,390,"A3","Diptera","euk",721,0.0254105871572566
13,390,"A3","Enterobacteriales","bac",1094,0.0210465563678338
13,390,"A3","Eurotiales","euk",90,0.00317191795305561
13,390,"A3","Eustigmatales","euk",0,0
13,390,"A3","Fabales","euk",0,0
13,390,"A3","Filobasidiales","euk",20,0.000704870656234581
13,390,"A3","Flavobacteriales","bac",77,0.00148133897652943
13,390,"A3","JG30_KF_CM45","bac",15,0.000288572527895344
13,390,"A3","Lactobacillales","bac",1275,0.0245286648711043
13,390,"A3","Liliopsida","euk",0,0
13,390,"A3","Litostomatea","euk",29,0.00102206245154014
13,390,"A3","Malasseziales","euk",5,0.000176217664058645
13,390,"A3","Metakinetoplastina","euk",12,0.000422922393740749
13,390,"A3","Mucorales","euk",55,0.0019383943046451
13,390,"A3","Peronosporomycetes","euk",75,0.00264326496087968
13,390,"A3","Pleosporales","euk",342,0.0120532882216113
13,390,"A3","Pseudomonadales","bac",1684,0.032397075798384
13,390,"A3","Ranunculales","euk",0,0
13,390,"A3","Rare","bac",79,0.00151981531358214
13,390,"A3","Rare","euk",144,0.00507506872488898
13,390,"A3","Rhabditida","euk",2689,0.0947698597307394
13,390,"A3","Rhizobiales","bac",20,0.000384763370527126
13,390,"A3","Saccharomycetales","euk",23574,0.830831042503701
13,390,"A3","Sphingobacteriales","bac",5,9.61908426317815e-05
13,390,"A3","Spirotrichea","euk",0,0
13,390,"A3","Sporidiobolales","euk",0,0
13,390,"A3","Taphrinales","euk",0,0
13,390,"A3","Tremellales","euk",24,0.000845844787481497
13,390,"A3","Trichosporonales","euk",177,0.00623810530767604
13,390,"A3","Turicibacterales","bac",190,0.0036552520200077
13,390,"A3","Xanthomonadales","bac",236,0.00454020777222008
13,390,"A4","Acari","euk",0,0
13,390,"A4","Actinomycetales","bac",5257,0.125672348258469
13,390,"A4","Ascaridida","euk",0,0
13,390,"A4","Bacillales","bac",1707,0.0408070569673209
13,390,"A4","Bacteroidales","bac",7,0.000167340010996629
13,390,"A4","Burkholderiales","bac",4,9.56228634266453e-05
13,390,"A4","Capnodiales","euk",16,0.000407653698183393
13,390,"A4","Chromulinales","euk",3,7.64350684093862e-05
13,390,"A4","Clostridiales","bac",33896,0.810308144677392
13,390,"A4","Coccidia","euk",13,0.000331218629774007
13,390,"A4","Coleoptera","euk",10,0.000254783561364621
13,390,"A4","Collembola","euk",44,0.00112104767000433
13,390,"A4","Conthreep","euk",374,0.00952890519503682
13,390,"A4","Diptera","euk",17226,0.438890162806696
13,390,"A4","Enterobacteriales","bac",151,0.00360976309435586
13,390,"A4","Eurotiales","euk",133,0.00338862136614946
13,390,"A4","Eustigmatales","euk",0,0
13,390,"A4","Fabales","euk",0,0
13,390,"A4","Filobasidiales","euk",2,5.09567122729242e-05
13,390,"A4","Flavobacteriales","bac",41,0.000980134350123114
13,390,"A4","JG30_KF_CM45","bac",56,0.00133872008797303
13,390,"A4","Lactobacillales","bac",374,0.00894073773039134
13,390,"A4","Liliopsida","euk",6074,0.154755535172871
13,390,"A4","Litostomatea","euk",1,2.54783561364621e-05
13,390,"A4","Malasseziales","euk",0,0
13,390,"A4","Metakinetoplastina","euk",1,2.54783561364621e-05
13,390,"A4","Mucorales","euk",14,0.000356696985910469
13,390,"A4","Peronosporomycetes","euk",44,0.00112104767000433
13,390,"A4","Pleosporales","euk",221,0.00563071670615812
13,390,"A4","Pseudomonadales","bac",31,0.000741077191556501
13,390,"A4","Ranunculales","euk",0,0
13,390,"A4","Rare","bac",34,0.000812794339126485
13,390,"A4","Rare","euk",227,0.0057835868429769
13,390,"A4","Rhabditida","euk",13601,0.346531121812021
13,390,"A4","Rhizobiales","bac",32,0.000764982907413163
13,390,"A4","Saccharomycetales","euk",1212,0.030879767637392
13,390,"A4","Sphingobacteriales","bac",4,9.56228634266453e-05
13,390,"A4","Spirotrichea","euk",0,0
13,390,"A4","Sporidiobolales","euk",7,0.000178348492955235
13,390,"A4","Taphrinales","euk",12,0.000305740273637545
13,390,"A4","Tremellales","euk",1,2.54783561364621e-05
13,390,"A4","Trichosporonales","euk",13,0.000331218629774007
13,390,"A4","Turicibacterales","bac",187,0.00447036886519567
13,390,"A4","Xanthomonadales","bac",50,0.00119528579283307
13,390,"A5","Acari","euk",0,0
13,390,"A5","Actinomycetales","bac",14671,0.330435370165995
13,390,"A5","Ascaridida","euk",0,0
13,390,"A5","Bacillales","bac",8819,0.198630599788284
13,390,"A5","Bacteroidales","bac",652,0.0146850154282754
13,390,"A5","Burkholderiales","bac",48,0.00108110543030248
13,390,"A5","Capnodiales","euk",0,0
13,390,"A5","Chromulinales","euk",0,0
13,390,"A5","Clostridiales","bac",10585,0.238406270411496
13,390,"A5","Coccidia","euk",0,0
13,390,"A5","Coleoptera","euk",20,0.00747663551401869
13,390,"A5","Collembola","euk",1,0.000373831775700935
13,390,"A5","Conthreep","euk",9,0.00336448598130841
13,390,"A5","Diptera","euk",1,0.000373831775700935
13,390,"A5","Enterobacteriales","bac",3383,0.0761954098065272
13,390,"A5","Eurotiales","euk",1,0.000373831775700935
13,390,"A5","Eustigmatales","euk",0,0
13,390,"A5","Fabales","euk",0,0
13,390,"A5","Filobasidiales","euk",1,0.000373831775700935
13,390,"A5","Flavobacteriales","bac",166,0.00373882294646276
13,390,"A5","JG30_KF_CM45","bac",5,0.000112615148989842
13,390,"A5","Lactobacillales","bac",4000,0.0900921191918737
13,390,"A5","Liliopsida","euk",1,0.000373831775700935
13,390,"A5","Litostomatea","euk",1,0.000373831775700935
13,390,"A5","Malasseziales","euk",0,0
13,390,"A5","Metakinetoplastina","euk",0,0
13,390,"A5","Mucorales","euk",0,0
13,390,"A5","Peronosporomycetes","euk",0,0
13,390,"A5","Pleosporales","euk",7,0.00261682242990654
13,390,"A5","Pseudomonadales","bac",1501,0.0338070677267506
13,390,"A5","Ranunculales","euk",0,0
13,390,"A5","Rare","bac",56,0.00126128966868623
13,390,"A5","Rare","euk",6,0.00224299065420561
13,390,"A5","Rhabditida","euk",1790,0.669158878504673
13,390,"A5","Rhizobiales","bac",15,0.000337845446969526
13,390,"A5","Saccharomycetales","euk",823,0.307663551401869
13,390,"A5","Sphingobacteriales","bac",2,4.50460595959368e-05
13,390,"A5","Spirotrichea","euk",0,0
13,390,"A5","Sporidiobolales","euk",0,0
13,390,"A5","Taphrinales","euk",0,0
13,390,"A5","Tremellales","euk",0,0
13,390,"A5","Trichosporonales","euk",14,0.00523364485981308
13,390,"A5","Turicibacterales","bac",44,0.000991013311110611
13,390,"A5","Xanthomonadales","bac",452,0.0101804094686817
13,390,"A6","Acari","euk",0,0
13,390,"A6","Actinomycetales","bac",13022,0.364506648005598
13,390,"A6","Ascaridida","euk",0,0
13,390,"A6","Bacillales","bac",5104,0.142869139258223
13,390,"A6","Bacteroidales","bac",184,0.00515045486354094
13,390,"A6","Burkholderiales","bac",21,0.000587823652904129
13,390,"A6","Capnodiales","euk",1,0.000204081632653061
13,390,"A6","Chromulinales","euk",0,0
13,390,"A6","Clostridiales","bac",12950,0.362491252624213
13,390,"A6","Coccidia","euk",0,0
13,390,"A6","Coleoptera","euk",788,0.160816326530612
13,390,"A6","Collembola","euk",0,0
13,390,"A6","Conthreep","euk",333,0.0679591836734694
13,390,"A6","Diptera","euk",2,0.000408163265306122
13,390,"A6","Enterobacteriales","bac",1301,0.0364170748775367
13,390,"A6","Eurotiales","euk",2,0.000408163265306122
13,390,"A6","Eustigmatales","euk",0,0
13,390,"A6","Fabales","euk",0,0
13,390,"A6","Filobasidiales","euk",0,0
13,390,"A6","Flavobacteriales","bac",26,0.00072778166550035
13,390,"A6","JG30_KF_CM45","bac",3,8.39748075577327e-05
13,390,"A6","Lactobacillales","bac",2022,0.0565990202939118
13,390,"A6","Liliopsida","euk",160,0.0326530612244898
13,390,"A6","Litostomatea","euk",65,0.013265306122449
13,390,"A6","Malasseziales","euk",0,0
13,390,"A6","Metakinetoplastina","euk",2,0.000408163265306122
13,390,"A6","Mucorales","euk",32,0.00653061224489796
13,390,"A6","Peronosporomycetes","euk",100,0.0204081632653061
13,390,"A6","Pleosporales","euk",19,0.00387755102040816
13,390,"A6","Pseudomonadales","bac",63,0.00176347095871239
13,390,"A6","Ranunculales","euk",0,0
13,390,"A6","Rare","bac",58,0.00162351294611616
13,390,"A6","Rare","euk",92,0.0187755102040816
13,390,"A6","Rhabditida","euk",3028,0.617959183673469
13,390,"A6","Rhizobiales","bac",33,0.00092372288313506
13,390,"A6","Saccharomycetales","euk",209,0.0426530612244898
13,390,"A6","Sphingobacteriales","bac",3,8.39748075577327e-05
13,390,"A6","Spirotrichea","euk",57,0.0116326530612245
13,390,"A6","Sporidiobolales","euk",1,0.000204081632653061
13,390,"A6","Taphrinales","euk",3,0.000612244897959184
13,390,"A6","Tremellales","euk",2,0.000408163265306122
13,390,"A6","Trichosporonales","euk",4,0.000816326530612245
13,390,"A6","Turicibacterales","bac",57,0.00159552134359692
13,390,"A6","Xanthomonadales","bac",878,0.0245766270118964
15,448,"A1","Acari","euk",0,0
15,448,"A1","Actinomycetales","bac",12838,0.343473258956042
15,448,"A1","Ascaridida","euk",0,0
15,448,"A1","Bacillales","bac",10863,0.290633277149049
15,448,"A1","Bacteroidales","bac",135,0.00361184685769323
15,448,"A1","Burkholderiales","bac",54,0.00144473874307729
15,448,"A1","Capnodiales","euk",6,0.00018738873793685
15,448,"A1","Chromulinales","euk",0,0
15,448,"A1","Clostridiales","bac",10735,0.287208711239532
15,448,"A1","Coccidia","euk",0,0
15,448,"A1","Coleoptera","euk",3,9.3694368968425e-05
15,448,"A1","Collembola","euk",86,0.00268590524376152
15,448,"A1","Conthreep","euk",94,0.00293575689434398
15,448,"A1","Diptera","euk",1797,0.0561229270120866
15,448,"A1","Enterobacteriales","bac",61,0.00163201969125398
15,448,"A1","Eurotiales","euk",269,0.00840126175083544
15,448,"A1","Eustigmatales","euk",4,0.000124925825291233
15,448,"A1","Fabales","euk",0,0
15,448,"A1","Filobasidiales","euk",0,0
15,448,"A1","Flavobacteriales","bac",63,0.00168552853359018
15,448,"A1","JG30_KF_CM45","bac",5,0.00013377210584049
15,448,"A1","Lactobacillales","bac",2142,0.057307970142066
15,448,"A1","Liliopsida","euk",3,9.3694368968425e-05
15,448,"A1","Litostomatea","euk",1,3.12314563228083e-05
15,448,"A1","Malasseziales","euk",5,0.000156157281614042
15,448,"A1","Metakinetoplastina","euk",0,0
15,448,"A1","Mucorales","euk",192,0.0059964396139792
15,448,"A1","Peronosporomycetes","euk",0,0
15,448,"A1","Pleosporales","euk",134,0.00418501514725632
15,448,"A1","Pseudomonadales","bac",254,0.0067956229766969
15,448,"A1","Ranunculales","euk",0,0
15,448,"A1","Rare","bac",87,0.00232763464162453
15,448,"A1","Rare","euk",306,0.00955682563477935
15,448,"A1","Rhabditida","euk",23550,0.735500796402136
15,448,"A1","Rhizobiales","bac",24,0.000642106108034353
15,448,"A1","Saccharomycetales","euk",4388,0.137043630344483
15,448,"A1","Sphingobacteriales","bac",0,0
15,448,"A1","Spirotrichea","euk",0,0
15,448,"A1","Sporidiobolales","euk",23,0.000718323495424592
15,448,"A1","Taphrinales","euk",22,0.000687092039101783
15,448,"A1","Tremellales","euk",3,9.3694368968425e-05
15,448,"A1","Trichosporonales","euk",1133,0.0353852400137418
15,448,"A1","Turicibacterales","bac",53,0.0014179843219092
15,448,"A1","Xanthomonadales","bac",63,0.00168552853359018
15,448,"A2","Acari","euk",0,0
15,448,"A2","Actinomycetales","bac",8653,0.217466700175924
15,448,"A2","Ascaridida","euk",0,0
15,448,"A2","Bacillales","bac",3807,0.0956773058557426
15,448,"A2","Bacteroidales","bac",1128,0.0283488313646645
15,448,"A2","Burkholderiales","bac",10,0.000251319426991706
15,448,"A2","Capnodiales","euk",45,0.00193357109096378
15,448,"A2","Chromulinales","euk",0,0
15,448,"A2","Clostridiales","bac",24809,0.623498366423725
15,448,"A2","Coccidia","euk",0,0
15,448,"A2","Coleoptera","euk",1419,0.0609719417350578
15,448,"A2","Collembola","euk",8417,0.361663730503158
15,448,"A2","Conthreep","euk",8,0.000343745971726894
15,448,"A2","Diptera","euk",284,0.0122029819963047
15,448,"A2","Enterobacteriales","bac",136,0.00341794420708721
15,448,"A2","Eurotiales","euk",24,0.00103123791518068
15,448,"A2","Eustigmatales","euk",0,0
15,448,"A2","Fabales","euk",0,0
15,448,"A2","Filobasidiales","euk",17,0.000730460189919649
15,448,"A2","Flavobacteriales","bac",4,0.000100527770796683
15,448,"A2","JG30_KF_CM45","bac",3,7.53958280975119e-05
15,448,"A2","Lactobacillales","bac",522,0.0131188740889671
15,448,"A2","Liliopsida","euk",20,0.000859364929317235
15,448,"A2","Litostomatea","euk",1,4.29682464658617e-05
15,448,"A2","Malasseziales","euk",138,0.00592961801228892
15,448,"A2","Metakinetoplastina","euk",0,0
15,448,"A2","Mucorales","euk",165,0.00708976066686719
15,448,"A2","Peronosporomycetes","euk",0,0
15,448,"A2","Pleosporales","euk",247,0.0106131568770678
15,448,"A2","Pseudomonadales","bac",68,0.0017089721035436
15,448,"A2","Ranunculales","euk",0,0
15,448,"A2","Rare","bac",180,0.00452374968585071
15,448,"A2","Rare","euk",135,0.00580071327289133
15,448,"A2","Rhabditida","euk",2963,0.127314914278348
15,448,"A2","Rhizobiales","bac",48,0.00120633324956019
15,448,"A2","Saccharomycetales","euk",8153,0.350320113436171
15,448,"A2","Sphingobacteriales","bac",19,0.000477506911284242
15,448,"A2","Spirotrichea","euk",0,0
15,448,"A2","Sporidiobolales","euk",68,0.0029218407596786
15,448,"A2","Taphrinales","euk",40,0.00171872985863447
15,448,"A2","Tremellales","euk",34,0.0014609203798393
15,448,"A2","Trichosporonales","euk",1095,0.0470502298801186
15,448,"A2","Turicibacterales","bac",358,0.00899723548630309
15,448,"A2","Xanthomonadales","bac",45,0.00113093742146268
15,448,"A3","Acari","euk",0,0
15,448,"A3","Actinomycetales","bac",8742,0.20262377155572
15,448,"A3","Ascaridida","euk",0,0
15,448,"A3","Bacillales","bac",15702,0.363944001483404
15,448,"A3","Bacteroidales","bac",1303,0.0302011867235305
15,448,"A3","Burkholderiales","bac",153,0.00354626367513443
15,448,"A3","Capnodiales","euk",16,0.000558152515174771
15,448,"A3","Chromulinales","euk",0,0
15,448,"A3","Clostridiales","bac",12187,0.282472649731133
15,448,"A3","Coccidia","euk",26,0.000906997837159004
15,448,"A3","Coleoptera","euk",791,0.0275936649689528
15,448,"A3","Collembola","euk",1,3.48845321984232e-05
15,448,"A3","Conthreep","euk",38,0.00132561222354008
15,448,"A3","Diptera","euk",24,0.000837228772762157
15,448,"A3","Enterobacteriales","bac",224,0.00519191544594845
15,448,"A3","Eurotiales","euk",29,0.00101165143375427
15,448,"A3","Eustigmatales","euk",2,6.97690643968464e-05
15,448,"A3","Fabales","euk",0,0
15,448,"A3","Filobasidiales","euk",8,0.000279076257587386
15,448,"A3","Flavobacteriales","bac",91,0.00210921564991656
15,448,"A3","JG30_KF_CM45","bac",1,2.3178193955127e-05
15,448,"A3","Lactobacillales","bac",735,0.0170359725570184
15,448,"A3","Liliopsida","euk",59,0.00205818739970697
15,448,"A3","Litostomatea","euk",1,3.48845321984232e-05
15,448,"A3","Malasseziales","euk",3,0.00010465359659527
15,448,"A3","Metakinetoplastina","euk",0,0
15,448,"A3","Mucorales","euk",177,0.00617456219912091
15,448,"A3","Peronosporomycetes","euk",0,0
15,448,"A3","Pleosporales","euk",192,0.00669783018209726
15,448,"A3","Pseudomonadales","bac",2964,0.0687001668829965
15,448,"A3","Ranunculales","euk",0,0
15,448,"A3","Rare","bac",194,0.00449656962729465
15,448,"A3","Rare","euk",194,0.0067675992464941
15,448,"A3","Rhabditida","euk",1822,0.0635596176655271
15,448,"A3","Rhizobiales","bac",55,0.00127480066753199
15,448,"A3","Saccharomycetales","euk",24634,0.859345566175958
15,448,"A3","Sphingobacteriales","bac",10,0.00023178193955127
15,448,"A3","Spirotrichea","euk",0,0
15,448,"A3","Sporidiobolales","euk",13,0.000453498918579502
15,448,"A3","Taphrinales","euk",18,0.000627921579571618
15,448,"A3","Tremellales","euk",11,0.000383729854182655
15,448,"A3","Trichosporonales","euk",607,0.0211749110444429
15,448,"A3","Turicibacterales","bac",95,0.00220192842573707
15,448,"A3","Xanthomonadales","bac",688,0.0159465974411274
15,448,"A4","Acari","euk",0,0
15,448,"A4","Actinomycetales","bac",8073,0.190756362089743
15,448,"A4","Ascaridida","euk",1,2.07882920339265e-05
15,448,"A4","Bacillales","bac",13615,0.321707899151721
15,448,"A4","Bacteroidales","bac",1382,0.0326551830060726
15,448,"A4","Burkholderiales","bac",14,0.000330805037688145
15,448,"A4","Capnodiales","euk",8,0.000166306336271412
15,448,"A4","Chromulinales","euk",0,0
15,448,"A4","Clostridiales","bac",14494,0.342477729732284
15,448,"A4","Coccidia","euk",0,0
15,448,"A4","Coleoptera","euk",24115,0.501309662398137
15,448,"A4","Collembola","euk",1,2.07882920339265e-05
15,448,"A4","Conthreep","euk",0,0
15,448,"A4","Diptera","euk",26,0.000540495592882089
15,448,"A4","Enterobacteriales","bac",163,0.00385151579594055
15,448,"A4","Eurotiales","euk",3,6.23648761017795e-05
15,448,"A4","Eustigmatales","euk",0,0
15,448,"A4","Fabales","euk",0,0
15,448,"A4","Filobasidiales","euk",2,4.1576584067853e-05
15,448,"A4","Flavobacteriales","bac",7,0.000165402518844073
15,448,"A4","JG30_KF_CM45","bac",2,4.72578625268779e-05
15,448,"A4","Lactobacillales","bac",460,0.0108693083811819
15,448,"A4","Liliopsida","euk",36,0.000748378513221354
15,448,"A4","Litostomatea","euk",1,2.07882920339265e-05
15,448,"A4","Malasseziales","euk",18,0.000374189256610677
15,448,"A4","Metakinetoplastina","euk",0,0
15,448,"A4","Mucorales","euk",12,0.000249459504407118
15,448,"A4","Peronosporomycetes","euk",104,0.00216198237152836
15,448,"A4","Pleosporales","euk",47,0.000977049725594545
15,448,"A4","Pseudomonadales","bac",1713,0.0404763592542709
15,448,"A4","Ranunculales","euk",0,0
15,448,"A4","Rare","bac",178,0.00420594976489213
15,448,"A4","Rare","euk",403,0.00837768168967237
15,448,"A4","Rhabditida","euk",10271,0.213516547480459
15,448,"A4","Rhizobiales","bac",22,0.000519836487795657
15,448,"A4","Saccharomycetales","euk",12693,0.263865790786629
15,448,"A4","Sphingobacteriales","bac",0,0
15,448,"A4","Spirotrichea","euk",0,0
15,448,"A4","Sporidiobolales","euk",0,0
15,448,"A4","Taphrinales","euk",86,0.00178779311491768
15,448,"A4","Tremellales","euk",68,0.001413603858307
15,448,"A4","Trichosporonales","euk",209,0.00434475303509064
15,448,"A4","Turicibacterales","bac",57,0.00134684908201602
15,448,"A4","Xanthomonadales","bac",2141,0.0505895418350228
15,448,"A5","Acari","euk",0,0
15,448,"A5","Actinomycetales","bac",17567,0.34283762685402
15,448,"A5","Ascaridida","euk",0,0
15,448,"A5","Bacillales","bac",12863,0.251034348165496
15,448,"A5","Bacteroidales","bac",631,0.0123145979703357
15,448,"A5","Burkholderiales","bac",95,0.00185402029664325
15,448,"A5","Capnodiales","euk",5,0.000250752256770311
15,448,"A5","Chromulinales","euk",1,5.01504513540622e-05
15,448,"A5","Clostridiales","bac",14066,0.274512099921936
15,448,"A5","Coccidia","euk",0,0
15,448,"A5","Coleoptera","euk",6,0.000300902708124373
15,448,"A5","Collembola","euk",551,0.0276328986960883
15,448,"A5","Conthreep","euk",14,0.000702106318956871
15,448,"A5","Diptera","euk",15,0.000752256770310933
15,448,"A5","Enterobacteriales","bac",159,0.00310304449648712
15,448,"A5","Eurotiales","euk",5,0.000250752256770311
15,448,"A5","Eustigmatales","euk",0,0
15,448,"A5","Fabales","euk",1,5.01504513540622e-05
15,448,"A5","Filobasidiales","euk",20,0.00100300902708124
15,448,"A5","Flavobacteriales","bac",175,0.00341530054644809
15,448,"A5","JG30_KF_CM45","bac",2,3.9032006245121e-05
15,448,"A5","Lactobacillales","bac",3159,0.0616510538641686
15,448,"A5","Liliopsida","euk",0,0
15,448,"A5","Litostomatea","euk",5,0.000250752256770311
15,448,"A5","Malasseziales","euk",0,0
15,448,"A5","Metakinetoplastina","euk",0,0
15,448,"A5","Mucorales","euk",10,0.000501504513540622
15,448,"A5","Peronosporomycetes","euk",0,0
15,448,"A5","Pleosporales","euk",93,0.00466399197592778
15,448,"A5","Pseudomonadales","bac",1832,0.0357533177205308
15,448,"A5","Ranunculales","euk",0,0
15,448,"A5","Rare","bac",115,0.00224434035909446
15,448,"A5","Rare","euk",47,0.00235707121364092
15,448,"A5","Rhabditida","euk",1067,0.0535105315947844
15,448,"A5","Rhizobiales","bac",65,0.00126854020296643
15,448,"A5","Saccharomycetales","euk",16356,0.820260782347041
15,448,"A5","Sphingobacteriales","bac",73,0.00142466822794692
15,448,"A5","Spirotrichea","euk",0,0
15,448,"A5","Sporidiobolales","euk",6,0.000300902708124373
15,448,"A5","Taphrinales","euk",5,0.000250752256770311
15,448,"A5","Tremellales","euk",2,0.000100300902708124
15,448,"A5","Trichosporonales","euk",1731,0.0868104312938816
15,448,"A5","Turicibacterales","bac",31,0.000604996096799375
15,448,"A5","Xanthomonadales","bac",407,0.00794301327088212
15,448,"A6","Acari","euk",0,0
15,448,"A6","Actinomycetales","bac",16545,0.462667785234899
15,448,"A6","Ascaridida","euk",0,0
15,448,"A6","Bacillales","bac",12049,0.336940715883669
15,448,"A6","Bacteroidales","bac",136,0.00380313199105145
15,448,"A6","Burkholderiales","bac",47,0.00131431767337808
15,448,"A6","Capnodiales","euk",2,8.16826628548091e-05
15,448,"A6","Chromulinales","euk",0,0
15,448,"A6","Clostridiales","bac",6220,0.173937360178971
15,448,"A6","Coccidia","euk",0,0
15,448,"A6","Coleoptera","euk",12,0.000490095977128854
15,448,"A6","Collembola","euk",1,4.08413314274045e-05
15,448,"A6","Conthreep","euk",0,0
15,448,"A6","Diptera","euk",16,0.000653461302838473
15,448,"A6","Enterobacteriales","bac",77,0.00215324384787472
15,448,"A6","Eurotiales","euk",13,0.000530937308556259
15,448,"A6","Eustigmatales","euk",0,0
15,448,"A6","Fabales","euk",0,0
15,448,"A6","Filobasidiales","euk",6,0.000245047988564427
15,448,"A6","Flavobacteriales","bac",22,0.000615212527964206
15,448,"A6","JG30_KF_CM45","bac",1,2.79642058165548e-05
15,448,"A6","Lactobacillales","bac",322,0.00900447427293065
15,448,"A6","Liliopsida","euk",44,0.0017970185828058
15,448,"A6","Litostomatea","euk",0,0
15,448,"A6","Malasseziales","euk",0,0
15,448,"A6","Metakinetoplastina","euk",0,0
15,448,"A6","Mucorales","euk",191,0.00780069430263427
15,448,"A6","Peronosporomycetes","euk",18,0.000735143965693282
15,448,"A6","Pleosporales","euk",110,0.0044925464570145
15,448,"A6","Pseudomonadales","bac",42,0.0011744966442953
15,448,"A6","Ranunculales","euk",0,0
15,448,"A6","Rare","bac",50,0.00139821029082774
15,448,"A6","Rare","euk",177,0.00722891566265061
15,448,"A6","Rhabditida","euk",14785,0.603839085154176
15,448,"A6","Rhizobiales","bac",16,0.000447427293064877
15,448,"A6","Saccharomycetales","euk",7745,0.316316111905248
15,448,"A6","Sphingobacteriales","bac",3,8.38926174496644e-05
15,448,"A6","Spirotrichea","euk",0,0
15,448,"A6","Sporidiobolales","euk",6,0.000245047988564427
15,448,"A6","Taphrinales","euk",11,0.00044925464570145
15,448,"A6","Tremellales","euk",6,0.000245047988564427
15,448,"A6","Trichosporonales","euk",1342,0.0548090667755769
15,448,"A6","Turicibacterales","bac",11,0.000307606263982103
15,448,"A6","Xanthomonadales","bac",219,0.0061241610738255
